state,Year,Month,Week,neg,neu,pos,compound,Happy,Angry,Surprise,Sad,Fear,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Additional_Doses_Vax_Pct
CT,2021,3,10,0.07028767123287673,0.8334178082191783,0.09630136986301369,0.06143561643835616,0.10136986301369863,0.04301369863013698,0.1572602739726027,0.1776712328767123,0.3143835616438356,26.057142857142857,11.099999999999998,0.0
CT,2021,3,11,0.06766666666666667,0.8173658536585361,0.11495934959349592,0.10278455284552843,0.12252032520325204,0.0367479674796748,0.14609756097560977,0.15959349593495933,0.27463414634146344,28.04285714285714,15.299999999999999,0.0
CT,2021,3,12,0.04667499999999999,0.8325666666666662,0.12078333333333331,0.12698999999999996,0.11191666666666666,0.03958333333333333,0.1723333333333333,0.12941666666666665,0.3125,31.842857142857138,17.82857142857143,0.0
CT,2021,3,13,0.06364179104477612,0.856686567164179,0.07967164179104476,0.009159701492537309,0.08880597014925373,0.04522388059701493,0.15895522388059702,0.26,0.22283582089552242,34.9,20.0,0.0
CT,2021,4,13,0.033050632911392396,0.8764050632911391,0.09053164556962026,0.14748734177215192,0.2124050632911392,0.02886075949367089,0.08582278481012659,0.1408860759493671,0.25303797468354433,37.150000000000006,21.9,0.0
CT,2021,4,14,0.0883375,0.8260124999999997,0.08565,0.0030399999999999963,0.126,0.043375,0.075875,0.2365,0.20525000000000002,40.87142857142857,25.11428571428571,0.0
CT,2021,4,15,0.06408791208791206,0.8450879120879121,0.0908131868131868,0.043129670329670335,0.10813186813186813,0.0310989010989011,0.15417582417582418,0.1687912087912088,0.26285714285714284,46.57142857142857,29.8,0.0
CT,2021,4,16,0.04257500000000001,0.8473625,0.11002500000000001,0.13937999999999998,0.041375,0.03575,0.136875,0.141,0.25725000000000003,50.957142857142856,33.81428571428571,0.0
CT,2021,4,17,0.054000000000000006,0.8425090909090911,0.10347272727272727,0.16621454545454548,0.11145454545454546,0.05327272727272728,0.08690909090909091,0.21327272727272725,0.20745454545454542,53.94,37.32000000000001,0.0
CT,2021,5,17,0.0259,0.9339999999999999,0.0401,0.10772,0.233,0.0,0.083,0.183,0.3,55.400000000000006,39.65,0.0
CT,2021,5,18,0.03468852459016394,0.8513770491803277,0.1139180327868852,0.1927573770491804,0.11278688524590164,0.03114754098360656,0.11655737704918033,0.11081967213114755,0.21852459016393447,56.528571428571425,42.08571428571428,0.0
CT,2021,5,19,0.06947887323943662,0.8556760563380281,0.0748169014084507,0.07868591549295774,0.15309859154929575,0.03098591549295775,0.09225352112676058,0.11028169014084509,0.20464788732394365,58.18571428571429,46.52857142857143,0.0
CT,2021,5,20,0.05608333333333334,0.8310625000000001,0.11285416666666666,0.08125000000000003,0.12833333333333333,0.010416666666666666,0.01625,0.1975,0.27229166666666665,60.34285714285714,49.84285714285714,0.0
CT,2021,5,21,0.053280701754385956,0.858561403508772,0.08814035087719298,0.12274912280701754,0.10947368421052632,0.020526315789473684,0.14280701754385966,0.14666666666666667,0.26473684210526316,62.48571428571428,52.44285714285716,0.0
CT,2021,5,22,0.052,0.90725,0.04075,-0.03695000000000001,0.0825,0.0425,0.14500000000000002,0.0825,0.14500000000000002,63.3,53.6,0.0
CT,2021,6,22,0.05893478260869565,0.852304347826087,0.08876086956521738,0.12257173913043476,0.08869565217391305,0.03282608695652174,0.20456521739130434,0.051521739130434785,0.1873913043478261,63.71666666666666,54.050000000000004,0.0
CT,2021,6,23,0.0633103448275862,0.8155172413793104,0.12117241379310345,0.10019310344827587,0.11448275862068968,0.035,0.09017241379310345,0.19706896551724137,0.23517241379310344,64.65714285714286,56.0,0.0
CT,2021,6,24,0.09315789473684209,0.8062105263157894,0.10065789473684211,0.05566052631578949,0.04815789473684211,0.035526315789473684,0.19105263157894736,0.1736842105263158,0.23552631578947367,65.60000000000001,58.114285714285714,0.0
CT,2021,6,25,0.06932558139534883,0.8450465116279067,0.08565116279069768,0.04502558139534882,0.1586046511627907,0.04744186046511628,0.06953488372093024,0.1727906976744186,0.27232558139534885,66.37142857142858,59.4,0.0
CT,2021,6,26,0.034999999999999996,0.9230588235294118,0.04194117647058824,-0.021876470588235303,0.058823529411764705,0.0,0.18588235294117647,0.09764705882352942,0.3035294117647059,66.89999999999999,60.56666666666666,0.0
CT,2021,7,26,0.05983333333333333,0.8395555555555555,0.10066666666666665,0.15812222222222225,0.03777777777777777,0.0,0.09111111111111111,0.26944444444444443,0.2127777777777778,67.225,60.925,0.0
CT,2021,7,27,0.08982051282051283,0.8232051282051283,0.08702564102564103,-0.027148717948717885,0.17794871794871794,0.04487179487179487,0.2287179487179487,0.18948717948717947,0.20615384615384613,67.64285714285714,61.42857142857143,0.0
CT,2021,7,28,0.057578125,0.8403437500000002,0.10206250000000001,0.08566562500000001,0.096875,0.06593750000000001,0.138125,0.123125,0.20046875,68.22857142857143,62.028571428571425,0.0
CT,2021,7,29,0.10966666666666666,0.7917499999999998,0.0985,0.012653333333333334,0.13733333333333334,0.026333333333333334,0.10133333333333334,0.19383333333333333,0.22383333333333333,68.85714285714286,62.61428571428571,0.0
CT,2021,7,30,0.06405882352941178,0.827127450980392,0.10880392156862743,0.07955490196078432,0.09764705882352938,0.03588235294117647,0.1127450980392157,0.20627450980392154,0.24323529411764702,69.58333333333333,63.083333333333336,0.0
CT,2021,8,30,0.09775,0.809375,0.092875,0.11252500000000001,0.03125,0.10375000000000001,0.16625,0.1975,0.25,70.0,63.4,0.0
CT,2021,8,31,0.09836956521739129,0.8232391304347826,0.07841304347826086,-0.09999565217391303,0.08869565217391305,0.035217391304347825,0.12967391304347825,0.2535869565217391,0.286195652173913,70.45714285714287,63.61428571428571,0.0
CT,2021,8,32,0.10773333333333329,0.787038095238095,0.10525714285714287,-0.0023780952380952343,0.08571428571428572,0.026761904761904768,0.1340952380952381,0.21742857142857142,0.24085714285714285,71.32857142857142,64.14285714285714,0.0
CT,2021,8,33,0.058848837209302306,0.8452558139534885,0.09590697674418604,0.06368837209302325,0.09488372093023256,0.038023255813953494,0.10058139534883721,0.17046511627906977,0.2352325581395349,72.17142857142856,64.8,0.0
CT,2021,8,34,0.07320408163265306,0.8121938775510201,0.11462244897959188,0.10597959183673472,0.12408163265306121,0.017755102040816328,0.1253061224489796,0.18316326530612248,0.23295918367346938,72.98571428571428,65.45714285714287,0.0
CT,2021,8,35,0.051875,0.7626249999999999,0.18549999999999997,0.21682500000000002,0.24625,0.00875,0.10750000000000001,0.12062500000000001,0.328125,73.55,65.95,0.0
CT,2021,9,35,0.09590740740740741,0.8171481481481481,0.08694444444444445,-0.03402222222222222,0.15259259259259259,0.037037037037037035,0.15611111111111112,0.1998148148148148,0.3064814814814815,73.96000000000001,66.32,0.0
CT,2021,9,36,0.06598461538461538,0.8665846153846154,0.06741538461538461,0.026204615384615396,0.07430769230769231,0.05261538461538461,0.15615384615384617,0.12292307692307693,0.20907692307692308,74.42857142857144,66.81428571428572,0.0
CT,2021,9,37,0.10149253731343284,0.8254029850746266,0.07314925373134328,-0.04799402985074627,0.03686567164179105,0.01417910447761194,0.11865671641791047,0.12313432835820895,0.3638805970149253,75.0,67.47142857142858,0.0
CT,2021,9,38,0.06431428571428573,0.835485714285714,0.10017142857142854,0.04885857142857141,0.13071428571428573,0.03742857142857143,0.1395714285714286,0.14328571428571427,0.24871428571428572,75.6,68.2,0.0
CT,2021,9,39,0.056799999999999996,0.8737666666666666,0.06943333333333332,0.06880000000000001,0.08233333333333334,0.020666666666666667,0.08800000000000001,0.19533333333333333,0.313,76.05000000000001,68.6,0.0
CT,2021,10,39,0.0638888888888889,0.802,0.1341111111111111,0.0819388888888889,0.07333333333333333,0.014444444444444446,0.055,0.13611111111111113,0.4422222222222223,76.46666666666667,68.89999999999999,0.0
CT,2021,10,40,0.07601851851851853,0.786888888888889,0.13712962962962963,0.06973703703703701,0.15203703703703705,0.0775925925925926,0.07222222222222222,0.14407407407407405,0.3316666666666666,76.95714285714287,69.25714285714285,0.0
CT,2021,10,41,0.07190909090909091,0.8030000000000002,0.12506818181818183,0.16970454545454547,0.14545454545454548,0.04477272727272728,0.065,0.2534090909090909,0.2406818181818182,77.5,69.7,0.0
CT,2021,10,42,0.1015918367346939,0.8187142857142858,0.0796734693877551,-0.13452448979591833,0.08938775510204082,0.032040816326530615,0.12244897959183673,0.18836734693877552,0.3626530612244897,78.04285714285713,70.12857142857142,4.671428571428571
CT,2021,10,43,0.06186111111111112,0.8284444444444444,0.10974999999999997,0.1677305555555556,0.13666666666666666,0.08861111111111111,0.11083333333333335,0.18194444444444446,0.3144444444444445,78.72857142857143,70.55714285714285,8.614285714285714
CT,2021,11,44,0.08056603773584907,0.8226792452830185,0.09669811320754718,0.07066037735849058,0.13132075471698113,0.022641509433962263,0.12094339622641512,0.1933962264150943,0.2862264150943396,79.52857142857142,70.92857142857143,12.114285714285716
CT,2021,11,45,0.08648387096774195,0.7890967741935485,0.1243870967741936,0.06401612903225806,0.14967741935483872,0.0035483870967741938,0.18129032258064517,0.1606451612903226,0.2461290322580645,80.60000000000001,71.22857142857143,15.37142857142857
CT,2021,11,46,0.08531249999999997,0.8307916666666667,0.08389583333333334,-0.026402083333333336,0.08645833333333335,0.04833333333333334,0.13,0.18979166666666666,0.23270833333333332,82.11428571428573,71.52857142857142,18.52857142857143
CT,2021,11,47,0.059291666666666666,0.8604583333333332,0.08020833333333334,0.06393333333333331,0.12083333333333333,0.03958333333333333,0.10708333333333335,0.22145833333333334,0.28145833333333337,83.24285714285715,71.7,21.24285714285714
CT,2021,11,48,0.058125,0.8276249999999998,0.11424999999999998,0.09807916666666668,0.09083333333333334,0.0625,0.06125,0.24208333333333334,0.21,84.0,71.95,23.5
CT,2021,12,48,0.07672000000000001,0.8380400000000001,0.08530000000000001,-0.001234000000000004,0.0998,0.018799999999999997,0.15,0.1416,0.2692,84.56,72.35999999999999,25.32
CT,2021,12,49,0.07359701492537314,0.8300149253731344,0.09637313432835824,0.17874029850746265,0.1298507462686567,0.051791044776119406,0.12059701492537314,0.07805970149253733,0.3053731343283582,85.51428571428572,73.14285714285714,28.414285714285715
CT,2021,12,50,0.08384848484848485,0.831909090909091,0.08422222222222223,0.09676767676767678,0.1004040404040404,0.04838383838383838,0.11272727272727273,0.20585858585858585,0.2593939393939394,86.65714285714286,73.88571428571427,32.15714285714286
CT,2021,12,51,0.07149659863945579,0.8325170068027214,0.09597959183673471,0.017030612244897957,0.09462585034013603,0.04870748299319728,0.10795918367346936,0.2037414965986394,0.32013605442176873,87.78571428571426,74.3,35.6
CT,2021,12,52,0.06389147286821707,0.8572093023255813,0.07883720930232561,0.01575038759689923,0.08999999999999997,0.03550387596899225,0.14279069767441857,0.24255813953488373,0.24860465116279076,88.46,74.56,37.559999999999995
CT,2022,1,1,0.054777777777777766,0.8579777777777778,0.08727407407407409,0.03532074074074076,0.12281481481481483,0.04881481481481482,0.12370370370370372,0.1836296296296296,0.23925925925925923,89.67142857142856,75.05714285714285,40.65714285714285
CT,2022,1,2,0.08563636363636362,0.8299318181818184,0.08445454545454546,0.05258863636363638,0.07863636363636364,0.030227272727272728,0.11272727272727273,0.2327272727272727,0.38659090909090904,90.65714285714284,75.52857142857142,43.057142857142864
CT,2022,1,3,0.05073529411764705,0.8722058823529412,0.07705882352941176,0.10104411764705883,0.10676470588235294,0.051470588235294115,0.09558823529411764,0.26294117647058823,0.1885294117647059,91.62857142857142,76.0,45.05714285714286
CT,2022,1,4,0.059846153846153834,0.863153846153846,0.07703846153846154,-0.06010000000000001,0.11192307692307693,0.019230769230769232,0.11346153846153847,0.24730769230769228,0.20038461538461538,92.3,76.38571428571429,46.25714285714286
CT,2022,1,5,0.439,0.488,0.073,-0.8753,0.0,0.0,0.25,0.75,0.0,92.6,76.6,46.9
CT,2022,1,52,0.06075757575757575,0.7857272727272729,0.15351515151515155,0.15341212121212117,0.206969696969697,0.026969696969696973,0.13636363636363635,0.20121212121212123,0.3066666666666667,89.1,74.8,39.3
CT,2022,2,5,0.023,0.9085789473684212,0.06842105263157894,0.11406315789473682,0.04368421052631579,0.02210526315789474,0.04842105263157895,0.20578947368421052,0.1531578947368421,92.81666666666666,76.76666666666667,47.300000000000004
CT,2022,2,6,0.12968181818181818,0.8048181818181818,0.0654090909090909,-0.0672318181818182,0.18363636363636363,0.015000000000000001,0.07727272727272727,0.15772727272727272,0.29363636363636364,93.21428571428571,77.15714285714286,48.142857142857146
CT,2022,2,7,0.054565217391304356,0.8293478260869567,0.11613043478260866,-0.016934782608695666,0.07608695652173914,0.024347826086956525,0.12565217391304348,0.11434782608695651,0.31217391304347825,93.54285714285713,77.47142857142856,48.74285714285715
CT,2022,2,8,0.053999999999999986,0.9242499999999999,0.021833333333333333,-0.1588416666666667,0.17333333333333334,0.01,0.16,0.0525,0.3541666666666667,93.80000000000003,77.7,49.228571428571435
CT,2022,2,9,0.2255,0.7745,0.0,-0.7745,0.0,0.5,0.0,0.0,0.5,93.9,77.8,49.5
CT,2022,3,9,0.04818181818181819,0.8592727272727271,0.09245454545454544,0.08860000000000001,0.06090909090909091,0.0,0.022727272727272728,0.23454545454545456,0.045454545454545456,94.01666666666667,77.88333333333334,49.666666666666664
CT,2022,3,10,0.08468421052631579,0.7700000000000001,0.1453157894736842,0.077,0.12894736842105264,0.06105263157894738,0.14631578947368423,0.14789473684210527,0.30368421052631583,94.2,78.04285714285713,50.01428571428571
CT,2022,3,11,0.05429411764705882,0.8386470588235294,0.107,0.10943529411764705,0.1711764705882353,0.08058823529411764,0.058823529411764705,0.20823529411764707,0.30529411764705877,94.34285714285714,78.17142857142858,50.38571428571429
CT,2022,3,12,0.034130434782608694,0.895,0.07091304347826087,0.10649565217391303,0.03565217391304348,0.05217391304347826,0.11913043478260871,0.23478260869565218,0.2521739130434783,94.47142857142856,78.27142857142857,50.642857142857146
CT,2022,3,13,0.0528,0.9295,0.017800000000000003,-0.04287,0.011,0.0,0.11100000000000002,0.086,0.692,94.6,78.4,50.900000000000006
CT,2022,4,13,0.08299999999999999,0.889,0.028,-0.1865375,0.09375,0.03125,0.0625,0.0875,0.475,94.66666666666667,78.43333333333334,51.06666666666666
CT,2022,4,14,0.03756521739130434,0.8398695652173913,0.1226086956521739,0.28012173913043487,0.14260869565217393,0.037826086956521746,0.09043478260869565,0.1865217391304348,0.32521739130434785,94.82857142857144,78.60000000000001,51.214285714285715
CT,2022,4,15,0.05170588235294118,0.8159411764705883,0.1323529411764706,0.1546058823529412,0.04882352941176471,0.029411764705882353,0.21058823529411766,0.22529411764705884,0.19117647058823528,95.0,78.8,51.34285714285715
CT,2022,4,16,0.06835294117647059,0.8295882352941175,0.10211764705882352,0.09395882352941178,0.13882352941176473,0.029411764705882353,0.10470588235294118,0.1735294117647059,0.25764705882352945,95.0,78.95714285714284,51.47142857142857
CT,2022,4,17,0.0596842105263158,0.8538947368421053,0.08642105263157895,0.15307894736842106,0.06421052631578947,0.017894736842105265,0.09210526315789473,0.2810526315789474,0.4394736842105264,95.0,79.13333333333334,51.583333333333336
CT,2022,5,18,0.06687499999999999,0.872625,0.0605,0.01721249999999999,0.0,0.0,0.34375,0.125,0.15625,95.0,79.25714285714285,51.72857142857142
CT,2022,5,19,0.07729411764705882,0.8539411764705882,0.06870588235294117,-0.07178823529411762,0.0511764705882353,0.06588235294117648,0.05647058823529413,0.18705882352941178,0.46352941176470586,95.0,79.41428571428571,51.82857142857143
CT,2022,5,20,0.05573333333333333,0.8850000000000001,0.059266666666666655,-0.057246666666666654,0.13,0.03333333333333333,0.14666666666666664,0.29,0.13399999999999998,95.0,79.54285714285713,51.942857142857136
CT,2022,5,21,0.07433333333333333,0.8846666666666666,0.041,-0.0832,0.05555555555555555,0.0,0.027777777777777776,0.15777777777777777,0.20333333333333334,95.0,79.68571428571428,52.05714285714286
CT,2022,5,22,0.11977777777777776,0.8005555555555555,0.07966666666666665,-0.09444444444444444,0.07777777777777778,0.044444444444444446,0.044444444444444446,0.30333333333333334,0.30777777777777776,95.0,79.8,52.2
CT,2022,6,22,0.08892307692307691,0.7662307692307693,0.1447692307692308,0.3025923076923077,0.15153846153846154,0.016923076923076923,0.12615384615384617,0.48769230769230776,0.21538461538461537,95.0,79.82000000000001,52.239999999999995
CT,2022,6,23,0.08875,0.83925,0.07200000000000001,-0.008575000000000013,0.07250000000000001,0.0,0.18000000000000002,0.055,0.19125,95.0,79.89999999999999,52.357142857142854
CT,2022,6,24,0.047549999999999995,0.8895500000000002,0.0629,0.15256499999999998,0.124,0.06,0.2265,0.025,0.264,95.0,79.975,52.425000000000004
CT,2022,6,25,0.012466666666666666,0.9052666666666667,0.08226666666666667,0.25070666666666663,0.084,0.05533333333333334,0.13866666666666666,0.2086666666666667,0.31133333333333335,95.0,80.1,52.6
CT,2022,6,26,0.13316666666666668,0.8411666666666667,0.025666666666666654,-0.11833333333333333,0.028333333333333335,0.0,0.19499999999999998,0.09666666666666668,0.18000000000000002,95.0,80.1,52.9
CT,2022,7,27,0.11466666666666664,0.7854444444444444,0.1,0.047722222222222235,0.09111111111111111,0.022222222222222223,0.1711111111111111,0.17444444444444446,0.31777777777777777,95.0,80.2,53.0
CT,2022,7,28,0.06775,0.8798,0.0524,-0.11513499999999999,0.1105,0.05700000000000001,0.0685,0.227,0.388,95.0,80.2,53.1
CT,2022,7,29,0.08427272727272728,0.8254545454545454,0.09018181818181818,0.03964545454545457,0.0,0.060000000000000005,0.09363636363636364,0.1281818181818182,0.5345454545454545,95.0,80.3,53.2
CT,2022,7,30,0.1032142857142857,0.7981428571428572,0.09878571428571428,-0.13677142857142857,0.03571428571428571,0.03785714285714286,0.12642857142857142,0.13785714285714287,0.30428571428571427,95.0,80.4,53.3
CT,2022,8,31,0.06684,0.8968,0.0364,-0.042204,0.01,0.05,0.128,0.204,0.168,95.0,80.5,53.3
CT,2022,8,32,0.05733333333333332,0.7983333333333333,0.1443333333333333,0.16026666666666667,0.1,0.0,0.05555555555555555,0.21111111111111114,0.5222222222222223,95.0,80.6,53.4
CT,2022,8,33,0.11075,0.83375,0.05549999999999999,-0.18639999999999998,0.04125,0.0,0.225,0.08375,0.4,95.0,80.6,53.5
CT,2022,8,34,0.0956111111111111,0.8204444444444445,0.08394444444444443,0.0021833333333333396,0.10166666666666667,0.1527777777777778,0.09722222222222222,0.1388888888888889,0.23166666666666666,95.0,80.7,53.6
CT,2022,8,35,0.054111111111111096,0.8848888888888888,0.06111111111111109,0.0619888888888889,0.2222222222222222,0.0,0.1111111111111111,0.2,0.13333333333333333,95.0,80.8,53.7
CT,2022,9,36,0.063,0.841,0.09599999999999999,0.13186153846153847,0.11538461538461539,0.0,0.0,0.0,0.19230769230769232,95.0,80.8,53.7
CT,2022,9,37,0.017916666666666657,0.9326666666666669,0.049416666666666664,0.15179166666666666,0.041666666666666664,0.05583333333333334,0.08333333333333333,0.08333333333333333,0.07,95.0,80.9,53.7
CT,2022,9,38,0.09282352941176471,0.8590588235294118,0.04817647058823529,-0.1575411764705883,0.14411764705882354,0.034705882352941184,0.03705882352941176,0.12823529411764703,0.18411764705882352,95.0,81.1,53.8
CT,2022,9,39,0.05479999999999998,0.8245999999999999,0.12069999999999999,0.26308000000000004,0.153,0.064,0.098,0.10200000000000001,0.28300000000000003,95.0,81.2,53.9
CT,2022,10,40,0.12041176470588233,0.7910588235294117,0.08858823529411766,0.052388235294117624,0.13647058823529412,0.10411764705882354,0.02588235294117647,0.19117647058823528,0.18705882352941178,95.0,81.4,54.0
CT,2022,10,41,0.01909090909090909,0.936090909090909,0.044727272727272734,0.15599999999999997,0.18181818181818182,0.030000000000000002,0.21181818181818182,0.045454545454545456,0.25727272727272726,95.0,81.5,54.0
CT,2022,10,42,0.05023076923076923,0.9019230769230769,0.047923076923076915,-0.02354615384615385,0.04461538461538462,0.07307692307692307,0.14923076923076922,0.25923076923076926,0.31923076923076926,95.0,81.8,54.2
CT,2022,10,43,0.100625,0.7413124999999999,0.158,0.08221875000000001,0.11812500000000001,0.0425,0.175625,0.30937500000000007,0.29125,95.0,81.9,54.3
CT,2022,11,44,0.12150000000000001,0.7517499999999999,0.12649999999999997,-0.06034999999999999,0.14500000000000002,0.0,0.0625,0.1675,0.125,95.0,82.1,54.5
CT,2022,11,45,0.0251,0.8013999999999999,0.17350000000000004,0.17966000000000001,0.1,0.0,0.06999999999999999,0.21000000000000002,0.42000000000000004,95.0,82.2,54.6
CT,2022,11,46,0.09949999999999999,0.7978333333333335,0.1025,0.07375000000000001,0.19999999999999998,0.11666666666666665,0.11666666666666665,0.08333333333333333,0.31666666666666665,95.0,82.3,54.7
DC,2021,1,1,0.08294909090909088,0.8459199999999997,0.07111636363636363,-0.032736000000000015,0.07865454545454545,0.03501818181818182,0.12392727272727269,0.20069090909090911,0.25229090909090907,0.0,0.0,0.0
DC,2021,1,2,0.08793030303030297,0.8335787878787878,0.07847575757575759,-0.019889696969696974,0.11257575757575759,0.056545454545454524,0.13606060606060605,0.16593939393939394,0.2347272727272727,0.0,0.0,0.0
DC,2021,1,3,0.0570990990990991,0.8676876876876882,0.07521021021021022,0.05277567567567565,0.10867867867867867,0.025705705705705708,0.1434534534534534,0.15444444444444444,0.243033033033033,0.0,0.0,0.0
DC,2021,1,4,0.07058585858585853,0.82989898989899,0.09952525252525254,0.06356835016835015,0.09801346801346801,0.031178451178451184,0.14033670033670034,0.1527946127946128,0.2541414141414141,0.0,0.0,0.0
DC,2021,1,53,0.09653191489361702,0.8016382978723408,0.10182978723404254,-0.011035106382978716,0.07531914893617023,0.07127659574468086,0.1570212765957447,0.20574468085106376,0.2348936170212766,0.0,0.0,0.0
DC,2021,2,5,0.055950672645739906,0.8564439461883412,0.08761883408071747,0.09552421524663682,0.09161434977578475,0.040269058295964125,0.11228699551569508,0.1438565022421524,0.35605381165919286,0.0,0.0,0.0
DC,2021,2,6,0.07571889400921654,0.8319631336405535,0.09232718894009213,0.028905529953917052,0.10953917050691242,0.037235023041474656,0.13221198156682026,0.21502304147465437,0.26599078341013827,2.3000000000000003,0.0,0.0
DC,2021,2,7,0.06335532994923859,0.83866497461929,0.09798477157360407,0.08239086294416248,0.08893401015228425,0.04025380710659899,0.08329949238578681,0.20725888324873096,0.2955329949238578,9.200000000000001,0.0,0.0
DC,2021,2,8,0.06751505016722407,0.8312876254180606,0.10119732441471568,0.07909096989966553,0.13999999999999996,0.028193979933110368,0.12140468227424749,0.14371237458193975,0.28508361204013377,10.77142857142857,0.0,0.0
DC,2021,3,9,0.06559770114942529,0.8346130268199236,0.09980842911877393,0.08312107279693488,0.10819923371647511,0.05172413793103448,0.0896934865900383,0.17459770114942524,0.3035632183908045,12.828571428571427,2.9285714285714284,0.0
DC,2021,3,10,0.049802197802197794,0.8627802197802197,0.08741758241758239,0.12884505494505494,0.09853479853479849,0.02633699633699634,0.12117216117216116,0.1531501831501831,0.27468864468864473,15.5,8.014285714285714,0.0
DC,2021,3,11,0.06669680851063829,0.8266968085106381,0.10657446808510644,0.08190159574468091,0.09829787234042553,0.04686170212765957,0.12042553191489361,0.13702127659574456,0.2781382978723404,19.342857142857138,9.87142857142857,0.0
DC,2021,3,12,0.07191515151515153,0.8439515151515152,0.08410909090909088,0.040966666666666665,0.12151515151515149,0.04230303030303031,0.1406666666666666,0.15933333333333327,0.25696969696969696,22.742857142857144,11.342857142857142,0.0
DC,2021,3,13,0.04706315789473684,0.8488210526315788,0.10410526315789474,0.1409842105263158,0.15726315789473683,0.02736842105263158,0.16705263157894737,0.14021052631578945,0.24410526315789474,26.5,13.299999999999999,0.0
DC,2021,4,13,0.06363793103448276,0.8331293103448274,0.10323275862068969,0.06678965517241382,0.1403448275862069,0.03120689655172414,0.11534482758620689,0.09715517241379311,0.1671551724137931,29.200000000000003,14.925,0.0
DC,2021,4,14,0.05886666666666666,0.8616190476190476,0.07952857142857139,0.062012380952380944,0.0996190476190476,0.03619047619047619,0.1465238095238095,0.151047619047619,0.23785714285714285,32.785714285714285,17.242857142857144,0.0
DC,2021,4,15,0.05617880794701987,0.8388543046357616,0.10496026490066226,0.10213443708609275,0.11947019867549669,0.04052980132450331,0.13344370860927152,0.17695364238410596,0.23768211920529797,38.371428571428574,21.62857142857143,0.0
DC,2021,4,16,0.06367045454545453,0.8534886363636365,0.08284090909090908,0.05414488636363639,0.10062499999999998,0.02585227272727273,0.1175,0.11818181818181815,0.245625,43.44285714285714,25.41428571428571,0.0
DC,2021,4,17,0.05153061224489796,0.8292721088435373,0.11919727891156463,0.16451632653061224,0.15054421768707482,0.03619047619047619,0.07482993197278912,0.1708163265306122,0.24074829931972788,46.88,28.78,0.0
DC,2021,5,17,0.00821951219512195,0.8953414634146338,0.09643902439024389,0.291480487804878,0.16829268292682925,0.033170731707317075,0.11390243902439025,0.10268292682926829,0.19170731707317074,48.599999999999994,30.55,0.0
DC,2021,5,18,0.05755621301775146,0.8271124260355034,0.1153313609467456,0.13610828402366865,0.17118343195266275,0.016449704142011835,0.11301775147928995,0.1460355029585799,0.22189349112426035,49.92857142857143,32.44285714285714,0.0
DC,2021,5,19,0.046095238095238106,0.8691809523809524,0.08471904761904761,0.10881571428571431,0.15171428571428566,0.03233333333333333,0.11914285714285716,0.11819047619047619,0.21161904761904757,52.614285714285714,37.15714285714285,0.0
DC,2021,5,20,0.041118181818181825,0.8601272727272726,0.09873636363636364,0.18489454545454548,0.14209090909090907,0.031818181818181815,0.15327272727272725,0.12481818181818183,0.266,54.81428571428571,42.25714285714286,0.0
DC,2021,5,21,0.060270491803278675,0.8500409836065571,0.08969672131147541,0.06957540983606557,0.12647540983606556,0.033770491803278686,0.12311475409836065,0.12254098360655738,0.3311475409836066,56.385714285714286,45.24285714285714,0.0
DC,2021,5,22,0.003929292929292927,0.9744444444444443,0.021626262626262625,0.038538383838383844,0.05383838383838384,0.013434343434343436,0.027777777777777776,0.0025252525252525255,0.03363636363636364,57.1,46.3,0.0
DC,2021,6,22,0.015597484276729558,0.9368553459119497,0.047534591194968556,0.08327295597484277,0.07446540880503144,0.006666666666666667,0.054905660377358494,0.057798742138364785,0.13943396226415092,57.383333333333326,46.71666666666667,0.0
DC,2021,6,23,0.048489361702127656,0.8372553191489361,0.11424468085106382,0.07841170212765958,0.11627659574468087,0.04053191489361702,0.10244680851063831,0.08702127659574468,0.26,58.214285714285715,47.94285714285714,0.0
DC,2021,6,24,0.05463043478260869,0.872010869565217,0.07334782608695652,0.11792065217391305,0.1406521739130435,0.02717391304347826,0.08902173913043479,0.09467391304347827,0.2672826086956522,59.48571428571428,49.871428571428574,0.0
DC,2021,6,25,0.05975308641975308,0.8676666666666667,0.07258024691358027,0.03032962962962963,0.061111111111111116,0.029506172839506174,0.11012345679012348,0.14222222222222222,0.26160493827160497,60.51428571428571,51.15714285714285,0.0
DC,2021,6,26,0.04346666666666666,0.8142,0.1423333333333333,0.28876333333333337,0.164,0.04966666666666667,0.06566666666666668,0.16666666666666666,0.41933333333333334,61.1,52.1,0.0
DC,2021,7,26,0.02625,0.8322500000000002,0.1415,0.22497857142857144,0.14107142857142857,0.0,0.0842857142857143,0.15892857142857145,0.4014285714285714,61.525000000000006,52.625,0.0
DC,2021,7,27,0.061277108433734934,0.8450602409638556,0.09363855421686747,0.07948915662650598,0.10674698795180722,0.028192771084337348,0.09518072289156627,0.15686746987951808,0.3119277108433735,61.98571428571429,53.142857142857146,0.0
DC,2021,7,28,0.07854878048780488,0.8262012195121952,0.09523170731707316,0.029297560975609746,0.10939024390243901,0.03286585365853659,0.09073170731707318,0.18713414634146341,0.28073170731707314,62.55714285714286,53.714285714285715,0.0
DC,2021,7,29,0.06835031847133757,0.8334649681528665,0.09819108280254776,0.04841019108280255,0.11356687898089173,0.03694267515923567,0.07630573248407643,0.16044585987261148,0.23694267515923564,63.142857142857146,54.17142857142857,0.0
