state,Year,Month,neg,neu,pos,compound,Happy,Angry,Surprise,Sad,Fear,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Additional_Doses_Vax_Pct
MT,2021,7,0.08152272727272726,0.8591590909090908,0.059306818181818176,-0.048498863636363646,0.09420454545454544,0.05261363636363637,0.11,0.15534090909090909,0.2240909090909091,48.50645161290322,43.6741935483871,0.0
MT,2021,8,0.0556092715231788,0.8683377483443708,0.07603311258278148,-0.02079006622516557,0.09245033112582782,0.038476821192052986,0.10582781456953641,0.19721854304635755,0.2409933774834437,50.84838709677419,45.10000000000001,0.0
MT,2021,9,0.06799999999999999,0.8355705128205128,0.09641025641025641,0.06904743589743591,0.11557692307692306,0.04224358974358975,0.08557692307692309,0.17807692307692305,0.34737179487179487,53.59,47.350000000000016,0.0
MT,2021,10,0.06676190476190477,0.8153809523809524,0.11788095238095242,0.0655511904761905,0.09547619047619046,0.026785714285714284,0.07619047619047618,0.18761904761904763,0.30380952380952375,55.85806451612903,49.506451612903206,4.206451612903226
MT,2021,11,0.07184000000000001,0.8485400000000002,0.07961999999999998,-0.0053260000000000095,0.085,0.06,0.060599999999999994,0.1378,0.2762,58.35,51.269999999999996,22.63666666666667
MT,2021,12,0.07313333333333333,0.8766833333333334,0.05018333333333334,-0.03300833333333333,0.0735,0.0125,0.10683333333333334,0.16816666666666666,0.2555,61.15161290322581,53.17419354838711,35.464516129032255
MT,2022,1,0.06624074074074073,0.8247037037037037,0.10911111111111112,0.09851666666666668,0.16814814814814816,0.015925925925925927,0.09666666666666666,0.21222222222222223,0.19185185185185188,62.91290322580645,54.61935483870967,42.40967741935483
MT,2022,2,0.05552380952380952,0.884095238095238,0.06038095238095237,0.018304761904761907,0.06952380952380953,0.03904761904761905,0.04904761904761905,0.19714285714285712,0.16904761904761903,64.19999999999999,55.63214285714288,45.65
MT,2022,3,0.03763157894736841,0.9412105263157896,0.021157894736842108,-0.030515789473684222,0.02631578947368421,0.0,0.07368421052631578,0.15105263157894738,0.22263157894736843,64.68387096774192,56.177419354838705,46.63548387096776
MT,2022,4,0.05918181818181818,0.9084545454545453,0.03236363636363636,-0.08700000000000001,0.0,0.015454545454545455,0.13272727272727272,0.3154545454545455,0.0818181818181818,65.04333333333336,56.570000000000014,47.359999999999985
MT,2022,5,0.0311875,0.889625,0.0791875,0.060568750000000005,0.15125,0.125,0.07250000000000001,0.255625,0.145625,65.39032258064516,56.900000000000006,47.98064516129032
MT,2022,6,0.03288888888888889,0.8809444444444444,0.08622222222222223,0.056038888888888895,0.19444444444444445,0.0,0.0,0.3333333333333333,0.3055555555555556,65.63888888888889,57.138888888888886,48.45
MT,2022,7,0.16472222222222221,0.7751111111111111,0.06016666666666665,-0.238,0.1388888888888889,0.027777777777777776,0.12055555555555555,0.09277777777777778,0.3427777777777778,66.025,57.425000000000004,49.25
MT,2022,8,0.0549090909090909,0.8645454545454544,0.08054545454545455,0.02876363636363637,0.1509090909090909,0.024090909090909093,0.20181818181818184,0.16,0.28045454545454546,66.38,57.739999999999995,49.64
MT,2022,9,0.05810526315789475,0.8496315789473684,0.09226315789473684,0.1656736842105263,0.13157894736842105,0.013157894736842105,0.14368421052631578,0.10894736842105263,0.3394736842105263,66.725,57.95,49.95
MT,2022,10,0.0915,0.8567222222222223,0.05188888888888887,-0.0980111111111111,0.037222222222222226,0.018333333333333333,0.1588888888888889,0.2038888888888889,0.35944444444444446,67.1,58.325,50.525000000000006
MT,2022,11,0.2056,0.7704,0.024,-0.20316,0.2,0.0,0.33399999999999996,0.0,0.066,67.625,58.675,51.325
NC,2021,1,0.0651194098662979,0.8323900414937756,0.10248962655601644,0.08062517289073319,0.11485477178423234,0.03865375749193178,0.12392807745504839,0.17430152143845076,0.23763946519133217,0.0,0.0,0.0
NC,2021,2,0.06306039215686274,0.8253239215686269,0.11161254901960783,0.12612588235294114,0.13003921568627455,0.03678431372549019,0.1271764705882353,0.16524705882352952,0.24229803921568632,7.189285714285714,0.0,0.0
NC,2021,3,0.05607703595011008,0.8315443873807787,0.1123837123991196,0.14404820249449743,0.1447542186353632,0.04796771826852532,0.12938371239911955,0.14492296404989005,0.22809977989728517,21.906451612903222,11.025806451612901,0.0
NC,2021,4,0.06303015075376883,0.8315766331658291,0.10539195979899499,0.11611909547738683,0.14768844221105532,0.037424623115577864,0.1168592964824121,0.1491457286432162,0.21934673366834195,34.89333333333334,23.016666666666666,0.0
NC,2021,5,0.05698899371069183,0.8364559748427672,0.10654245283018872,0.14203459119496856,0.1350000000000001,0.05977987421383648,0.11339622641509436,0.16847484276729566,0.25408805031446535,41.396774193548396,33.58387096774193,0.0
NC,2021,6,0.07766666666666672,0.8157043740573146,0.10663800904977366,0.05995882352941175,0.11015082956259427,0.03490196078431371,0.123604826546003,0.16764705882352945,0.21924585218702877,44.47333333333334,37.95000000000001,0.0
NC,2021,7,0.08115075921908887,0.8235260303687642,0.0953177874186552,0.039914967462039,0.09583514099783083,0.02714750542299348,0.11211496746203901,0.16242950108459867,0.2539696312364424,49.79032258064516,42.851612903225806,0.0
NC,2021,8,0.08201144310235216,0.8251462174189443,0.09283916083916065,0.023239669421487558,0.08989828353464718,0.034882390336935784,0.11992371265098536,0.17279084551811835,0.22551811824539097,53.46774193548387,44.91290322580645,0.0
NC,2021,9,0.07842088607594938,0.8318702531645575,0.08970886075949365,0.015512447257383983,0.10220464135021098,0.04713080168776371,0.10284810126582285,0.14864978902953596,0.2307489451476794,57.843333333333334,48.19666666666665,0.0
NC,2021,10,0.07973136915077991,0.8227504332755631,0.09749566724436738,0.04563310225303294,0.1026169844020797,0.03528596187175043,0.13306759098786827,0.1692894280762565,0.221369150779896,62.03225806451613,51.52903225806452,2.0387096774193547
NC,2021,11,0.06802257336343115,0.8208306997742668,0.11114898419864558,0.09451851015801348,0.1382392776523702,0.05126410835214446,0.1135440180586907,0.14494356659142207,0.22672686230248312,67.32999999999998,53.519999999999996,10.366666666666667
NC,2021,12,0.07820374999999995,0.8313137500000002,0.09047375000000006,0.041364374999999995,0.09702499999999999,0.03088749999999997,0.13160000000000005,0.15346250000000006,0.20926250000000002,73.69032258064517,55.741935483870975,17.267741935483873
NC,2022,1,0.06642015209125474,0.8414942965779464,0.09207414448669199,0.07760969581749051,0.11889733840304184,0.03859315589353612,0.11794676806083651,0.15614068441064638,0.24110266159695823,79.05161290322579,57.62258064516131,22.5
NC,2022,2,0.07760344827586207,0.8327586206896552,0.08962068965517243,0.030505603448275857,0.09758620689655167,0.045,0.13935344827586202,0.22517241379310343,0.23827586206896556,81.73928571428571,58.96785714285714,24.696428571428577
NC,2022,3,0.07882580645161287,0.8289032258064517,0.09229032258064515,0.01580580645161291,0.10554838709677421,0.024645161290322584,0.1558064516129032,0.1845806451612903,0.26419354838709674,82.74516129032257,59.65161290322582,25.651612903225804
NC,2022,4,0.07933112582781457,0.810562913907285,0.11011920529801325,0.05766490066225167,0.09450331125827814,0.04887417218543046,0.15245033112582787,0.20112582781456942,0.29761589403973504,83.65666666666665,60.53333333333334,26.256666666666675
NC,2022,5,0.07822222222222225,0.8243680555555557,0.09741666666666665,0.054577083333333325,0.09909722222222223,0.051319444444444445,0.14083333333333328,0.18826388888888876,0.24868055555555552,84.62580645161289,61.5483870967742,26.690322580645166
NC,2022,6,0.07026717557251906,0.8351984732824428,0.0945343511450382,0.08169083969465653,0.11511450381679389,0.03984732824427481,0.10427480916030535,0.19770992366412213,0.28328244274809167,85.34444444444443,62.21111111111112,27.116666666666664
NC,2022,7,0.08095934959349595,0.8143821138211381,0.10470731707317076,0.029219512195121953,0.10219512195121952,0.04130081300813008,0.13577235772357724,0.1910569105691057,0.2285365853658537,86.3,62.800000000000004,28.15
NC,2022,8,0.07455454545454544,0.7878727272727274,0.1375454545454546,0.094,0.10927272727272727,0.05481818181818182,0.1893636363636364,0.08781818181818184,0.21318181818181817,87.02,63.3,28.54
NC,2022,9,0.127,0.7718814814814814,0.1011851851851852,-0.19860296296296284,0.12155555555555553,0.04148148148148149,0.0791111111111111,0.10733333333333332,0.38355555555555554,87.75000000000001,63.849999999999994,29.025000000000002
NC,2022,10,0.09838392857142862,0.7773571428571426,0.12427678571428567,0.02026339285714286,0.09464285714285715,0.045625000000000006,0.15410714285714283,0.18633928571428568,0.2508928571428571,89.07500000000002,64.9,30.0
NC,2022,11,0.05599999999999999,0.8765476190476188,0.06742857142857143,0.028059523809523812,0.12071428571428572,0.05928571428571428,0.11976190476190476,0.10071428571428573,0.2661904761904762,90.4,65.9,30.875
ND,2021,1,0.0538,0.8243857142857143,0.12178571428571426,0.1570171428571428,0.1537142857142857,0.055142857142857146,0.1434285714285714,0.13071428571428576,0.3019999999999999,0.0,0.0,0.0
ND,2021,2,0.054025000000000004,0.86675,0.07925,0.0478725,0.05,0.00975,0.096,0.178,0.19075,8.892857142857144,0.0,0.0
ND,2021,3,0.061859649122807024,0.8235614035087717,0.11459649122807015,0.13930175438596493,0.1212280701754386,0.05982456140350877,0.146140350877193,0.11368421052631579,0.19017543859649122,25.974193548387095,13.577419354838709,0.0
ND,2021,4,0.05646341463414633,0.849780487804878,0.09380487804878049,0.09456585365853659,0.04439024390243903,0.010975609756097562,0.24268292682926831,0.18439024390243902,0.20048780487804876,36.9,27.710000000000004,0.0
ND,2021,5,0.0703939393939394,0.8626969696969697,0.06693939393939392,0.04605454545454546,0.08424242424242424,0.027272727272727275,0.11909090909090911,0.10848484848484849,0.20606060606060606,40.69032258064517,34.9741935483871,0.0
ND,2021,6,0.0322,0.8556400000000002,0.11216,0.324608,0.14679999999999999,0.02,0.0944,0.1312,0.28800000000000003,43.076666666666675,37.73,0.0
ND,2021,7,0.09436538461538461,0.8335192307692307,0.07207692307692307,-0.04303653846153846,0.08673076923076922,0.04076923076923077,0.09384615384615384,0.1946153846153846,0.21846153846153846,44.603225806451604,39.529032258064504,0.0
ND,2021,8,0.07987037037037036,0.8020740740740742,0.11805555555555554,0.09899074074074071,0.13037037037037036,0.0014814814814814814,0.12351851851851851,0.1675925925925926,0.28055555555555556,46.8516129032258,40.829032258064515,0.0
ND,2021,9,0.08891428571428571,0.8350285714285715,0.07605714285714285,-0.014542857142857156,0.06371428571428571,0.0,0.09914285714285713,0.17685714285714288,0.37428571428571433,49.803333333333335,42.94666666666667,0.0
ND,2021,10,0.09596153846153846,0.8332692307692308,0.0706923076923077,-0.07487307692307693,0.10384615384615384,0.0673076923076923,0.23500000000000001,0.14807692307692308,0.2915384615384615,52.21612903225806,45.23870967741936,3.7741935483870974
ND,2021,11,0.05221052631578947,0.8182105263157894,0.12957894736842107,0.19816315789473687,0.29368421052631577,0.013157894736842105,0.05263157894736842,0.17105263157894737,0.15368421052631578,56.34,48.04666666666667,20.36
ND,2021,12,0.12053846153846155,0.8476923076923076,0.031769230769230765,-0.10630000000000003,0.038461538461538464,0.050769230769230775,0.07692307692307693,0.16653846153846155,0.16653846153846155,60.664516129032265,51.18709677419355,32.625806451612895
ND,2022,1,0.0552142857142857,0.866,0.07885714285714285,0.10055714285714286,0.1392857142857143,0.03214285714285715,0.16285714285714287,0.1985714285714286,0.17785714285714288,63.20645161290323,53.35161290322579,38.419354838709666
ND,2022,2,0.13916666666666666,0.7061666666666667,0.15466666666666667,-0.26761666666666667,0.05666666666666667,0.03333333333333333,0.46166666666666667,0.09000000000000001,0.19000000000000003,64.2785714285714,54.235714285714266,40.05357142857143
ND,2022,3,0.044000000000000004,0.8791428571428571,0.077,-0.0331,0.14285714285714285,0.0,0.03571428571428571,0.25,0.14285714285714285,64.55806451612904,54.551612903225816,40.270967741935486
ND,2022,4,0.038428571428571416,0.8591428571428572,0.10257142857142856,0.1512571428571429,0.14285714285714285,0.0,0.07142857142857142,0.26142857142857145,0.09571428571428572,64.76333333333335,54.75333333333335,40.38333333333332
ND,2022,5,0.11199999999999993,0.719,0.169,0.16953333333333334,0.08333333333333333,0.0,0.5966666666666667,0.04,0.27666666666666667,65.62580645161292,55.612903225806456,42.76129032258066
ND,2022,6,0.0,0.8644000000000001,0.1356,0.1495,0.25,0.0,0.2,0.3,0.05,65.97222222222223,55.88888888888887,43.48333333333332
ND,2022,7,0.05339999999999998,0.8949999999999999,0.0518,0.0356,0.0,0.0,0.266,0.132,0.4,66.45,56.199999999999996,44.474999999999994
ND,2022,8,0.02725,0.9005000000000001,0.07224999999999998,0.088575,0.125,0.0625,0.1875,0.0625,0.3125,66.88,56.54,45.160000000000004
ND,2022,9,0.019200000000000002,0.9012,0.0794,0.29802,0.12000000000000002,0.0,0.2,0.3,0.18,67.30000000000001,56.8,45.625
ND,2022,10,0.11742857142857144,0.7427142857142857,0.13985714285714287,-0.05648571428571429,0.32857142857142857,0.07142857142857142,0.09999999999999999,0.21428571428571427,0.0,67.9,57.375,46.4
NE,2021,1,0.07450775193798449,0.8352325581395349,0.09027131782945741,0.04729883720930232,0.13127906976744189,0.03635658914728682,0.10810077519379843,0.15519379844961237,0.2432945736434108,0.0,0.0,0.0
NE,2021,2,0.06233658536585364,0.8463951219512196,0.09126341463414633,0.048669756097560975,0.09829268292682924,0.03219512195121951,0.13268292682926827,0.1744390243902439,0.28390243902439016,7.182142857142857,0.0,0.0
NE,2021,3,0.06991878172588833,0.8423959390862947,0.08770558375634517,0.061978680203045644,0.1298477157360406,0.03553299492385787,0.14862944162436548,0.12558375634517766,0.22472081218274104,23.338709677419356,12.154838709677424,0.0
NE,2021,4,0.06271212121212122,0.867873737373737,0.06943939393939394,0.024957070707070702,0.11328282828282825,0.058585858585858595,0.10080808080808082,0.1483838383838383,0.2954040404040405,38.49333333333334,25.973333333333333,0.0
NE,2021,5,0.057147727272727274,0.8678522727272727,0.07503409090909091,0.02634545454545454,0.07920454545454546,0.05147727272727273,0.15625,0.17897727272727273,0.2269318181818182,45.83225806451613,38.74193548387097,0.0
NE,2021,6,0.0778869565217391,0.8151913043478259,0.10689565217391307,0.02924695652173912,0.13869565217391303,0.02565217391304348,0.13226086956521738,0.17591304347826084,0.1965217391304348,49.943333333333335,44.76666666666667,0.0
NE,2021,7,0.06540397350993378,0.83941059602649,0.09514569536423842,0.07182450331125831,0.09721854304635762,0.05311258278145695,0.1262913907284768,0.1543046357615894,0.23099337748344367,52.622580645161264,48.60967741935484,0.0
NE,2021,8,0.05933466135458168,0.8588685258964147,0.08178087649402391,0.06078525896414343,0.10629482071713148,0.024103585657370516,0.13752988047808765,0.2055776892430279,0.27517928286852594,55.82903225806452,50.63225806451614,0.0
NE,2021,9,0.0764627659574468,0.830409574468085,0.09313829787234042,0.04676808510638298,0.09930851063829786,0.06468085106382977,0.12999999999999998,0.20925531914893616,0.31521276595744685,58.519999999999996,53.45333333333334,0.0
NE,2021,10,0.05435227272727273,0.8636249999999998,0.08202272727272727,0.0344159090909091,0.09386363636363639,0.06386363636363637,0.09772727272727272,0.11954545454545457,0.24931818181818174,60.219354838709684,55.5258064516129,3.5193548387096776
NE,2021,11,0.08629090909090908,0.8433090909090909,0.07041818181818182,-0.026931818181818182,0.09818181818181819,0.09409090909090909,0.08272727272727272,0.1545454545454545,0.2791818181818182,62.51000000000001,56.84,19.419999999999998
NE,2021,12,0.10517599999999996,0.8131680000000002,0.08165599999999999,-0.03920079999999999,0.12167999999999998,0.04648000000000001,0.08112,0.17343999999999998,0.20103999999999997,65.38064516129032,58.89032258064518,34.48709677419356
NE,2022,1,0.07831707317073167,0.8451829268292683,0.07652439024390244,-0.013079268292682926,0.12329268292682928,0.03707317073170732,0.12707317073170732,0.16402439024390242,0.23073170731707315,67.57741935483872,60.738709677419365,43.93548387096774
NE,2022,2,0.10605000000000002,0.8073499999999999,0.08664999999999999,-0.048605,0.0635,0.08449999999999999,0.2085,0.125,0.3675,69.08214285714287,62.09642857142857,47.62857142857143
NE,2022,3,0.05721739130434782,0.8356521739130435,0.10708695652173914,0.07681304347826087,0.08652173913043479,0.021739130434782608,0.19695652173913045,0.13,0.433913043478261,69.59032258064516,62.76774193548385,48.703225806451634
NE,2022,4,0.09183333333333334,0.8802777777777778,0.02788888888888889,-0.1642833333333333,0.09277777777777778,0.05555555555555555,0.17555555555555558,0.09277777777777778,0.19444444444444445,70.09666666666665,63.37,50.32666666666666
NE,2022,5,0.06895,0.8349500000000001,0.09615,0.07288,0.0615,0.026500000000000003,0.06749999999999999,0.2185,0.17550000000000002,70.40000000000002,63.699999999999996,50.790322580645125
NE,2022,6,0.09214814814814813,0.7897777777777778,0.11807407407407407,0.0920703703703704,0.14,0.06185185185185185,0.1425925925925926,0.18555555555555556,0.2111111111111111,70.61111111111111,63.89999999999998,51.28333333333333
NE,2022,7,0.07152631578947369,0.8532105263157894,0.07521052631578946,0.041663157894736846,0.14210526315789473,0.1068421052631579,0.09210526315789473,0.08947368421052632,0.30578947368421056,71.125,64.225,52.375
NE,2022,8,0.09316666666666665,0.8717777777777778,0.035055555555555555,-0.16689444444444446,0.08555555555555555,0.03222222222222223,0.17444444444444446,0.24055555555555555,0.24444444444444446,71.55999999999999,64.6,53.11999999999999
NE,2022,9,0.09545,0.8417000000000001,0.06295,-0.09907999999999999,0.079,0.0375,0.0955,0.2375,0.3995,71.875,64.875,53.425000000000004
NE,2022,10,0.10052631578947369,0.748578947368421,0.15089473684210528,0.11861578947368417,0.1531578947368421,0.02631578947368421,0.12736842105263158,0.18842105263157896,0.13578947368421054,72.225,65.225,53.775
NE,2022,11,0.060454545454545434,0.9237272727272727,0.01572727272727273,-0.18037272727272727,0.045454545454545456,0.018181818181818184,0.2590909090909091,0.11818181818181818,0.3772727272727273,72.67500000000001,65.625,54.475
NH,2021,1,0.0851559633027523,0.8161314984709489,0.09869724770642205,0.02104831804281346,0.09036697247706418,0.04229357798165137,0.1329969418960244,0.19584097859327207,0.30250764525993873,0.0,0.0,0.0
NH,2021,2,0.0571812865497076,0.8521871345029246,0.09061988304093566,0.0508643274853801,0.08304093567251461,0.060175438596491236,0.10818713450292397,0.1314619883040935,0.28953216374269014,7.7107142857142845,0.0,0.0
NH,2021,3,0.06423837209302326,0.8123488372093024,0.12340697674418606,0.12675465116279075,0.1192441860465116,0.04581395348837209,0.13273255813953483,0.19151162790697673,0.22529069767441862,24.741935483870957,10.999999999999998,0.0
NH,2021,4,0.05753488372093022,0.8536589147286819,0.08882945736434111,0.08485658914728679,0.11720930232558138,0.05813953488372093,0.1062015503875969,0.17418604651162786,0.2725581395348837,52.49666666666666,25.533333333333342,0.0
NH,2021,5,0.07126956521739132,0.8233304347826088,0.10540869565217396,0.10269043478260866,0.17382608695652169,0.02791304347826087,0.10043478260869566,0.2185217391304348,0.30486956521739134,60.522580645161284,37.332258064516125,0.0
NH,2021,6,0.08559722222222223,0.8225555555555554,0.09190277777777779,-0.031112500000000005,0.1115277777777778,0.008055555555555557,0.10694444444444445,0.2569444444444444,0.2938888888888889,61.193333333333335,53.25,0.0
NH,2021,7,0.07589937106918236,0.8323333333333334,0.09172955974842768,0.03334025157232704,0.06792452830188679,0.034528301886792456,0.10553459119496857,0.15509433962264146,0.33465408805031444,63.690322580645166,57.4483870967742,0.0
NH,2021,8,0.08224752475247524,0.8163168316831682,0.10142079207920793,0.03075643564356436,0.09955445544554455,0.015891089108910895,0.10470297029702968,0.24183168316831677,0.2504455445544554,65.9548387096774,58.97419354838709,0.0
NH,2021,9,0.0962738853503185,0.8345159235668794,0.06924203821656048,-0.08496751592356688,0.1154777070063694,0.04082802547770701,0.05388535031847133,0.17566878980891715,0.30165605095541403,68.44666666666667,60.736666666666665,0.0
NH,2021,10,0.08575,0.804236842105263,0.11002631578947371,0.03296184210526314,0.07328947368421054,0.05171052631578948,0.13486842105263158,0.17763157894736842,0.23328947368421052,72.79032258064514,62.274193548387096,0.5516129032258065
NH,2021,11,0.0713421052631579,0.8465,0.0821184210526316,0.08007500000000001,0.11276315789473684,0.07210526315789474,0.04842105263157895,0.17868421052631578,0.2585526315789474,82.02666666666666,63.77666666666667,4.136666666666666
NH,2021,12,0.08478301886792457,0.8201603773584906,0.09507075471698115,-0.019911792452830177,0.09773584905660374,0.0430188679245283,0.14047169811320756,0.22466981132075467,0.31438679245283013,92.65806451612903,66.08387096774193,9.30967741935484
NH,2022,1,0.07647826086956523,0.823478260869565,0.1000621118012422,0.08235776397515529,0.09068322981366458,0.035465838509316776,0.16689440993788818,0.17509316770186328,0.3079503105590063,95.0,68.04193548387097,17.016129032258064
NH,2022,2,0.1014166666666667,0.84025,0.05833333333333333,-0.1279833333333333,0.09666666666666668,0.0325,0.1125,0.23500000000000001,0.31333333333333335,95.0,69.13214285714285,20.40357142857143
NH,2022,3,0.06038709677419354,0.8565161290322578,0.08303225806451613,0.06072258064516128,0.07258064516129033,0.02258064516129032,0.14032258064516132,0.2032258064516129,0.2709677419354839,92.73548387096773,68.9225806451613,29.170967741935485
NH,2022,4,0.050657142857142845,0.8450285714285714,0.10425714285714287,0.11680857142857144,0.055714285714285716,0.06542857142857143,0.11371428571428571,0.22514285714285717,0.34028571428571425,88.82999999999998,69.68,42.02666666666667
NH,2022,5,0.08812903225806452,0.838516129032258,0.07335483870967742,0.05051612903225807,0.04838709677419355,0.06129032258064516,0.07451612903225807,0.10129032258064516,0.3270967741935483,88.55483870967737,70.74516129032257,45.716129032258074
NH,2022,6,0.06737499999999999,0.8237500000000001,0.1088125,0.15015625,0.11624999999999999,0.03125,0.131875,0.146875,0.38625,89.14444444444445,71.27222222222221,46.85000000000001
NH,2022,7,0.0588,0.7653333333333335,0.17586666666666667,0.16656333333333337,0.074,0.017666666666666667,0.11066666666666668,0.13733333333333334,0.29366666666666663,89.875,71.77499999999999,47.825
NH,2022,8,0.05391999999999999,0.8508800000000002,0.0952,0.15007199999999998,0.0764,0.0132,0.20800000000000002,0.0992,0.3628,90.44,72.2,48.26
NH,2022,9,0.05953333333333332,0.8386666666666666,0.10186666666666665,0.1006,0.048,0.14400000000000002,0.13666666666666666,0.2326666666666667,0.3706666666666667,89.27499999999999,71.7,48.8
NH,2022,10,0.12,0.7860833333333334,0.09383333333333332,0.03199166666666664,0.13833333333333334,0.0,0.1525,0.1875,0.2708333333333333,85.0,69.80000000000001,50.650000000000006
NH,2022,11,0.09662499999999999,0.7833749999999999,0.11999999999999998,0.07628750000000001,0.05,0.09375,0.26875,0.2125,0.25,86.25,70.475,52.224999999999994
NJ,2021,1,0.07659489051094896,0.8259051094890517,0.09749635036496343,0.056505839416058426,0.10096350364963505,0.038540145985401446,0.1276715328467154,0.15271532846715336,0.22648905109489054,0.0,0.0,0.0
NJ,2021,2,0.066498947368421,0.8302031578947368,0.10329578947368427,0.09691789473684209,0.10442105263157898,0.03812631578947367,0.13764210526315798,0.14858947368421055,0.21716842105263168,7.753571428571429,0.0,0.0
NJ,2021,3,0.07522990126939336,0.7879315937940758,0.1368427362482375,0.18408970380818018,0.15409732016925262,0.03075458392101553,0.16874471086036652,0.11889280677009884,0.25792665726375125,24.85161290322581,11.835483870967739,0.0
NJ,2021,4,0.06870915841584156,0.8414108910891094,0.08987499999999994,0.043028217821782185,0.11528465346534655,0.03178217821782176,0.10639851485148515,0.15799504950495055,0.22691831683168334,43.75000000000001,27.990000000000002,0.0
NJ,2021,5,0.059582181259600624,0.8457112135176656,0.09469585253456214,0.07701367127496156,0.097926267281106,0.03411674347158218,0.10466973886328723,0.15153609831029186,0.27483870967741936,56.1225806451613,43.55806451612903,0.0
NJ,2021,6,0.07286184210526318,0.8358903508771921,0.09123684210526317,0.03675570175438597,0.1071052631578947,0.03828947368421051,0.12717105263157896,0.12940789473684208,0.24903508771929822,62.47333333333332,52.63,0.0
NJ,2021,7,0.08195883134130147,0.8376640106241703,0.08037715803452858,-0.01777583001328019,0.08041168658698536,0.041035856573705176,0.10110225763612221,0.13770252324037185,0.23567065073041188,64.35483870967742,56.82258064516129,0.0
NJ,2021,8,0.08173298429319364,0.8313141361256542,0.0869539267015707,0.004401256544502615,0.08094240837696336,0.04505759162303665,0.10037696335078537,0.1465340314136126,0.22982198952879596,68.05483870967741,59.841935483870955,0.0
NJ,2021,9,0.07803678929765888,0.8211237458193978,0.10083444816053513,0.04274130434782608,0.10712374581939794,0.03998327759197324,0.11879598662207354,0.16558528428093644,0.22372909698996654,71.39,63.04666666666667,0.0
NJ,2021,10,0.0779078014184397,0.8384562647754132,0.0836501182033097,0.02489479905437354,0.06567375886524818,0.029976359338061465,0.11177304964539006,0.15106382978723404,0.25803782505910167,73.80000000000001,65.45483870967742,2.803225806451613
NJ,2021,11,0.06903836317135552,0.8460716112531967,0.08488235294117649,0.027592583120204628,0.09296675191815854,0.04575447570332479,0.11212276214833757,0.13626598465473147,0.22143222506393861,77.08999999999999,67.11666666666666,15.093333333333334
NJ,2021,12,0.06804625550660796,0.8418083700440518,0.0901563876651982,0.05283303964757713,0.0800330396475771,0.04677312775330396,0.09395374449339204,0.1678964757709252,0.204592511013216,81.65806451612903,69.45161290322581,27.935483870967737
NJ,2022,1,0.06938347457627117,0.8524322033898301,0.07817796610169486,0.025113135593220353,0.11478813559322032,0.039512711864406774,0.09408898305084744,0.1299364406779661,0.22319915254237294,85.80322580645162,71.61290322580643,38.60645161290323
NJ,2022,2,0.07039583333333334,0.8466145833333334,0.08301562499999998,0.0004072916666666767,0.10234375,0.07302083333333334,0.12796875,0.15010416666666662,0.2025520833333333,88.38214285714285,73.68214285714286,43.835714285714275
NJ,2022,3,0.08659302325581396,0.8319360465116282,0.08147674418604646,0.05680755813953491,0.09691860465116278,0.04965116279069766,0.13116279069767442,0.14186046511627903,0.20802325581395345,89.42258064516129,74.6548387096774,45.86451612903225
NJ,2022,4,0.10658461538461537,0.8177692307692308,0.07567692307692309,-0.03481230769230769,0.07415384615384615,0.03430769230769232,0.1463846153846154,0.1749230769230769,0.2851538461538461,90.05000000000003,75.30999999999999,46.93666666666665
NJ,2022,5,0.07813599999999998,0.8218160000000002,0.10006399999999999,0.041930399999999986,0.11583999999999998,0.05448,0.11783999999999999,0.12464,0.25104,90.64838709677419,75.87096774193547,47.8258064516129
NJ,2022,6,0.07234782608695649,0.823939130434783,0.1037304347826087,0.024298260869565217,0.124,0.04556521739130435,0.10495652173913045,0.13791304347826086,0.2393913043478261,91.07777777777778,76.25,48.51666666666665
NJ,2022,7,0.09417500000000004,0.8101687500000002,0.09563125000000003,0.04920937499999999,0.07375,0.0175625,0.15381250000000005,0.22387500000000005,0.29968750000000005,91.69999999999999,76.65,49.300000000000004
NJ,2022,8,0.1079072164948454,0.8155051546391753,0.07660824742268044,-0.08168505154639169,0.08118556701030928,0.012164948453608248,0.1674742268041237,0.2575257731958763,0.3216494845360825,92.2,76.98,49.739999999999995
NJ,2022,9,0.08830303030303031,0.8341515151515154,0.07754545454545457,-0.041907272727272724,0.06260606060606061,0.02266666666666667,0.1841818181818182,0.2251515151515151,0.2688484848484849,92.6,77.325,50.025000000000006
NJ,2022,10,0.11040944881889762,0.8130236220472443,0.07656692913385828,-0.11567322834645667,0.07196850393700788,0.052992125984251966,0.13267716535433066,0.21480314960629918,0.2674803149606299,93.17500000000001,77.875,50.525000000000006
NJ,2022,11,0.10978333333333332,0.8273666666666666,0.06288333333333333,-0.10871833333333329,0.03033333333333333,0.0665,0.11916666666666667,0.1846666666666667,0.34916666666666657,93.67500000000001,78.35,51.025000000000006
NM,2021,1,0.0934943820224719,0.8113520599250932,0.09516104868913858,-0.004433707865168539,0.09415730337078648,0.03786516853932583,0.1485767790262172,0.17891385767790266,0.24775280898876395,0.0,0.0,0.0
NM,2021,2,0.06561538461538456,0.821521978021978,0.1128461538461538,0.12542692307692307,0.07939560439560438,0.04895604395604396,0.13247252747252744,0.18313186813186805,0.27527472527472535,10.257142857142856,0.0,0.0
